TextFK	w1	w2	ct	sentence_number	vidn	comm
5400	816495	816494	ДС	11	7	
5400	816495	816496	КЗ	11	12	
5400	816495	816497	ГБ	11		
5400	816495	816507	0Б	11		
5400	816496	816502	АК	11		
5400	816499	816500	СУ	11	13	
5400	816500	816501	СУ	11	13	
5400	816502	816501	ІС	11	8	
5400	816502	816499	ІС	11	8	
5400	816505	816506	ІС	11	8	
5400	816507	816504	ДС	11	5	
5400	816507	816505	КЗ	11	12	
5400	816507	816508	0П	11		
5400	816508	816510	0П	11		
5400	816510	816509	ІС	11	8	
5400	816516	816515	ІС	12	8	
5400	816517	816516	ДС	12	3	
5400	816517	816514	КЗ	12	12	
5400	816517	816513	ДС	12	7	
5400	816517	816526	СУ	12	13	
5400	816517	816522	0Б	12		
5400	816519	816520	ЧК	12	15	
5400	816520	816521	ЧК	12	15	
5400	816522	816523	ІП	12	2	
5400	816522	816519	ЧК	12	15	
5400	816523	816524	ПП	12	16	
5400	816526	816527	СУ	12	13	
5400	816527	816528	ДС	12	4	
5400	816527	816529	ДС	12	7	
5400	816527	816534	ДС	12	4	
5400	816527	816532	ДС	12		
5400	816527	816549	0Б	12		
5400	816532	816531	ЧК	12	15	
5400	816534	816535	ІП	12	2	
5400	816535	816536	ПП	12	16	
5400	816539	816540	ЧК	12	15	
5400	816540	816541	ЧК	12	15	
5400	816541	816542	ЧК	12	15	
5400	816547	816548	ЗБ	12	10	
5400	816549	816546	ГЗ	12		
5400	816549	816547	КЗ	12	12	
5400	816549	816544	ЗВ	12		
5400	816549	816539	0V	12	18	
5400	816549	816551	0S	12		
5400	816551	816552	0S	12		
5400	816552	816553	РС	12	7	
5400	816553	816554	ДП	12	2	
5400	816554	816555	ПП	12	16	
5400	816559	816560	ЧК	13	15	
5400	816561	816562	ДС	13	5	
5400	816561	816559	ЧК	13	15	
5400	816561	816563	ДП	13	2	
5400	816563	816564	ПП	13	16	
5400	816568	816567	РС	14	7	57 tri 2->1 pnum:5 wg:2
5400	816571	816568	ДС	14	7	93 secmaster 2->1 rev pnum:5 wg:2
5400	816571	816570	ЧК	14	15	10 tri 2->1 pnum:1 wg:1
5400	816571	816569	ДСL	14	5	reversЙРКРЛРЙЕКЕЛЕИЕйРкРлРиЕМРМЗМЧМЕЧРЧЗЧЕПТПРЙТКТЛТЙЮКЮЛЮИЮйТкТлТиЮМТМММЦМЮЧТЧЮЙПКПЛПЙЯКЯЛЯИЯйПкПлПиЯМПМНМЯЧПЧНЧЯЙДКДЛДЙОКОЛОИОйДкДлДиОМДМКМОЧДЧКЧОПП
5400	816574	816573	КЗ	15	12	
5400	816574	816575	ДП	15	2	
5400	816574	816583	ДП	15	2	
5400	816574	816578	0Б	15		
5400	816574	816585	КЗ	15	12	
5400	816575	816576	ПП	15	16	
5400	816578	816579	КЗ	15	12	
5400	816579	816580	АК	15		
5400	816583	816584	ПП	15	16	
5400	816585	816586	ІС	15		
5400	816591	816594	СО	16	13	
5400	816591	816590	КЗ	16	12	
5400	816591	816592	ГБ	16		
5400	816592	816589	ДС	16	7	
5400	816594	816595	ДП	16	2	
5400	816594	816597	ДС	16	7	
5400	816594	816599	СУ	16	13	
5400	816595	816596	ПП	16	16	
5400	816599	816602	СУ	16	13	
5400	816602	816601	КЗ	16	12	
5400	816602	816603	ГБ	16		
5400	816602	816600	ДС	16	7	
5400	816603	816606	ДС	16	4	
5400	816606	816604	ІС	16	9	
5400	816606	816605	ІС	16	8	
5400	816610	816609	ЧК	17	15	
5400	816610	816608	ДС	17	7	
5400	816610	816611	ДС	17	7	
5400	816610	816612	ГБ	17		
5400	816610	816620	СО	17	13	
5400	816612	816613	ДП	17	2	
5400	816612	816615	ПП	17	16	
5400	816613	816614	ПП	17	16	
5400	816615	816617	ПП	17	16	
5400	816617	816616	ІС	17	8	
5400	816620	816621	ГБ	17		
5400	816620	816619	ДС	17	7	
5400	816620	816632	0S	17		
5400	816621	816623	0П	17		
5400	816621	816627	ДП	17	2	
5400	816623	816624	0П	17		
5400	816624	816625	ПП	17	16	
5400	816627	816630	ПП	17	16	
5400	816630	816629	ІС	17	8	
5400	816630	816628	ІС	17	8	
5400	816632	816635	СУ	17	13	
5400	816632	816635	0S	17		
5400	816633	816637	ЗБ	17	10	
5400	816635	816634	ДС	17	7	
5400	816635	816633	КЗ	17	12	
5400	816635	816642	0S	17		
5400	816637	816638	АС	17	1	
5400	816637	816639	СУ	17	13	
5400	816639	816640	СУ	17	13	
5400	816639	816640	СУ	17	13	
5400	816642	816646	0S	17		
5400	816644	816645	ПП	17	16	
5400	816646	816644	ДП	17	2	
5400	816646	816643	ДС	17	7	
5400	816646	816649	КЗ	17	12	
5400	816648	816647	ІС	17	8	
5400	816649	816648	ІС	17	9	
5400	816652	816651	ЧК	18	14	
5400	816653	816654	ПП	18	16	
5400	816655	816656	КЗ	18	12	
5400	816655	816653	ДП	18	2	
5400	816655	816652	ДС	18	7	
5400	816655	816658	ДП	18	2	
5400	816655	816665	0Б	18		
5400	816656	816657	АК	18		
5400	816658	816659	ПП	18	16	
5400	816661	816662	ПП	18	16	
5400	816663	816664	ПП	18	16	
5400	816665	816661	ДП	18	2	
5400	816665	816666	ДП	18	2	
5400	816665	816663	ДП	18	2	
5400	816665	816670	0S	18		
5400	816666	816667	ПП	18	16	
5400	816667	816668	ІС	18	9	
5400	816670	816673	0S	18		
5400	816672	816671	ІС	18	8	
5400	816673	816672	КЗ	18	12	
5400	816673	816674	ДП	18	2	
5400	816673	816679	0S	18		
5400	816674	816677	ПП	18	16	
5400	816677	816676	ІС	18	8	
5400	816677	816675	ІС	18	8	
5400	816679	816683	0S	18		
5400	816681	816682	ПП	18	16	
5400	816683	816686	КЗ	18	12	
5400	816683	816680	ДС	18	7	
5400	816683	816681	ДП	18	2	
5400	816686	816685	ІС	18	8	
5400	816686	816684	ІС	18	8	
5402	816690	816691	ІС	1		255 tri 2->1 pnum:1 wg:1
5402	816693	816698	0I	2		
5402	816698	816697	ЧК	2	15	
5402	816698	816696	КЗ	2	12	
5402	816698	816695	ДС	2	7	
5402	816698	816702	СО	2	13	
5402	816700	816701	ЧС	2	11	
5402	816702	816703	ДС	2	4	
5402	816702	816700	ДС	2	3	
5402	816702	816708	СО	2	13	
5402	816705	816706	ЧС	2	11	
5402	816708	816709	ДП	2	2	
5402	816708	816707	КЗ	2	12	
5402	816708	816705	ДС	2	3	
5402	816709	816710	ПП	2	16	
5402	816712	816713	ЧК	3	15	
5402	816717	816718	ПП	4	16	
5402	816719	816720	ДС	4	4	
5402	816719	816717	ДП	4	2	
5402	816719	816716	КЗ	4	12	
5402	816719	816715	ДС	4	7	
5402	816722	816725	ДС	5	4	
5402	816722	816727	СО	5	13	
5402	816725	816724	ІС	5	8	
5402	816727	816730	СО	5	13	
5402	816727	816730	СО	5	13	
5402	816730	816729	ЧК	5	15	
5402	816730	816731	ДС	5		
5402	816730	816733	0S	5		
5402	816733	816735	0S	5		
5402	816735	816736	ДС	5	3	
5402	816735	816737	КЗ	5	12	
5402	816735	816734	ДС	5	7	
5402	816735	816738	ДП	5	2	
5402	816738	816741	ПП	5	16	
5402	816741	816740	ЗБ	5	10	
5402	816741	816739	ІС	5	8	
5402	816746	816745	КЗ	6	12	
5402	816746	816743	ЧК	6	15	
5402	816746	816748	ІС	6		
5402	816746	816751	0G	6		
5402	816748	816747	ЧС	6	11	
5402	816748	816749	ЧС	6	11	
5402	816751	816757	0G	6		
5402	816753	816752	ІС	6	8	
5402	816757	816755	0G	6		
5402	816757	816756	ІС	6	8	
5402	816757	816753	КЗ	6	12	
5402	816757	816759	0Б	6		
5402	816759	816761	КЗ	6	12	
5402	816761	816762	ІС	6	9	
5402	816761	816763	ІП	6	2	
5402	816761	816760	ІС	6	8	
5402	816763	816764	ПП	6	16	
5402	816764	816766	ІС	6	9	
5402	816766	816765	ІС	6	8	
5402	816772	816771	КЗ	7	12	
5402	816772	816776	0Б	7		
5402	816776	816775	КЗ	7	12	
5402	816776	816774	ДС	7	7	
5402	816776	816778	0G	7		
5402	816776	816792	0Б	7		
5402	816778	816781	0G	7		
5402	816781	816783	ДС	7	3	
5402	816781	816779	КЗ	7	12	
5402	816781	816780	ДС	7	4	
5402	816783	816782	ІС	7	8	
5402	816783	816784	СУ	7	13	
5402	816784	816785	СУ	7	13	
5402	816785	816786	ІС	7	9	
5402	816785	816788	ІС	7	8	
5402	816788	816789	СУ	7	13	
5402	816789	816790	СУ	7	13	
5402	816792	816794	0G	7		
5402	816794	816795	0G	7		
5402	816795	816797	ДС	7	3	
5402	816797	816796	ІС	7	8	
5402	816802	816801	ДС	8	3	
5402	816802	816800	КЗ	8	12	
5402	816802	816813	0Б	8		
5402	816802	816817	0Б	8		
5402	816804	816813	0I	8		
5402	816805	816806	ПП	8	16	
5402	816806	816807	ІС	8	9	
5402	816811	816810	0P	8	19	
5402	816813	816805	ДП	8	2	
5402	816813	816808	КЗ	8	12	
5402	816813	816811	0D	8	7	
5402	816817	816816	ДС	8	4	
5402	816817	816815	ДС	8	7	
5402	816817	816821	ЗВ	8		
5402	816817	816827	ДС	8	4	
5402	816821	816820	ІС	8	8	
5402	816821	816819	ЧК	8	15	
5402	816823	816824	ПП	8	16	
5402	816824	816825	ІС	8	9	
5402	816827	816826	ІС	8	8	
5402	816827	816823	ІП	8	2	
5402	816830	816831	ЧК	9	15	
5402	816833	816834	ІС	9	9	
5402	816835	816833	ДС	9	3	
5402	816835	816830	КЗ	9	12	
5402	816835	816832	ДС	9	4	
5402	816839	816838	ЧК	10	15	
5402	816839	816840	ДП	10	2	
5402	816839	816837	КЗ	10	12	
5402	816839	816846	0Б	10		
5402	816840	816841	ПП	10	16	
5402	816841	816843	ІС	10	9	
5402	816843	816842	ІС	10	8	
5402	816846	816849	КЗ	10	12	
5402	816846	816845	ЧК	10	15	
5402	816846	816847	ДП	10	2	
5402	816847	816848	ПП	10	16	
5402	816852	816851	РС	11	7	
5402	816854	816853	ЧК	11	15	
5402	816855	816856	ДС	11	3	
5402	816855	816852	ДС	11	7	
5402	816855	816854	ДС	11	4	
5403	816859	816860	ІС	1		
5403	816860	816861	АК	1		
5403	816863	816864	ДП	2	2	
5403	816863	816869	КЗ	2	12	
5403	816864	816866	ПП	2	16	
5403	816866	816865	ІС	2	8	
5403	816869	816867	ІС	2		
5403	816869	816868	ІС	2	8	
5403	816876	816875	ЧК	3	15	
5403	816876	816877	ДП	3	2	
5403	816876	816874	ДС	3	7	
5403	816876	816873	КЗ	3	12	
5403	816876	816880	0S	3		
5403	816877	816878	ПП	3	16	
5403	816880	816883	0S	3		
5403	816883	816889	СУ	3	13	
5403	816883	816882	КЗ	3	12	
5403	816883	816881	ДС	3	7	
5403	816883	816884	ДС	3	7	
5403	816883	816885	ДП	3	2	
5403	816885	816887	ПП	3	16	
5403	816887	816886	ІС	3		
5403	816889	816892	СУ	3	13	
5403	816890	816891	ПП	3	16	
5403	816892	816890	ДП	3	2	
5403	816892	816893	ДС	3	7	
5403	816892	816895	СУ	3	13	
5403	816895	816898	СУ	3	13	
5403	816898	816896	ДС	3	7	
5403	816898	816897	ДС	3	3	
5403	816898	816899	ДП	3	2	
5403	816898	816903	0D	3	7	
5403	816898	816906	0D	3	7	
5403	816899	816900	ПП	3	16	
5403	816903	816902	ДС	3	7	
5403	816906	816907	ДС	3	4	
5403	816906	816905	ДС	3	7	
5403	816912	816916	0S	4		
5403	816912	816911	ЧК	4	15	
5403	816912	816913	ДП	4	2	
5403	816912	816910	ДС	4	7	
5403	816912	816909	КЗ	4	12	
5403	816913	816914	ПП	4	16	
5403	816916	816919	0S	4		
5403	816919	816918	КЗ	4	12	
5403	816919	816920	ДП	4	2	
5403	816919	816917	ДС	4	7	
5403	816919	816925	СУ	4	13	
5403	816920	816921	ПП	4	16	
5403	816921	816922	ІС	4	8	
5403	816921	816924	ІС	4	8	
5403	816925	816926	СУ	4	13	
5403	816926	816927	ДС	4	4	
5403	816926	816928	ДС	4	4	
5403	816926	816929	ДП	4	2	
5403	816926	816933	СО	4	13	
5403	816929	816930	ПП	4	16	
5403	816933	816932	ЧК	4	15	
5403	816933	816934	ДС	4	3	
5403	816933	816936	0G	4		
5403	816936	816938	0G	4		
5403	816938	816937	ЧК	4	15	
5403	816942	816943	ДП	5	2	
5403	816942	816948	КЗ	5	12	
5403	816942	816953	0Б	5		
5403	816943	816945	ПП	5	16	
5403	816945	816944	ІС	5	8	
5403	816948	816946	ІС	5		
5403	816948	816947	ІС	5	8	
5403	816953	816952	ЧК	5	15	
5403	816953	816954	ДП	5	2	
5403	816953	816951	ДС	5	7	
5403	816953	816950	КЗ	5	12	
5403	816953	816957	0S	5		
5403	816954	816955	ПП	5	16	
5403	816957	816959	0S	5		
5403	816959	816958	КЗ	5	12	
5403	816959	816961	0G	5		
5403	816959	816964	0S	5		
5403	816961	816962	0G	5		
5403	816964	816966	0S	5		
5403	816966	816965	КЗ	5	12	
5403	816966	816967	ДП	5	2	
5403	816966	816971	СУ	5	13	
5403	816967	816968	ПП	5	16	
5403	816968	816969	ІС	5	8	
5403	816971	816972	СУ	5	13	
5403	816972	816973	ДС	5	4	
5403	816972	816974	ДП	5	2	
5403	816973	816979	СО	5	13	
5403	816974	816976	ПП	5	16	
5403	816976	816975	ІС	5	8	
5403	816979	816978	ІС	5	8	
5403	816979	816982	СО	5	13	
5403	816982	816981	ІС	5	8	
5403	816982	816983	СУ	5	13	
5403	816983	816985	СУ	5	13	
5403	816985	816987	ІС	5	9	
5403	816985	816984	ІС	5	8	
5403	816985	816990	СО	5	13	
5403	816987	816986	ІС	5	8	
5403	816989	816988	ЧК	5	15	
5403	816990	816991	ІС	5	9	
5403	816990	816989	ІС	5	8	
5403	816994	816993	КЗ	6	12	
5403	816994	817000	ДС	6	4	
5403	816994	816995	ДС	6	7	
5403	816994	817003	0Б	6		
5403	816995	816997	СО	6	13	
5403	817000	816999	ІС	6	8	
5403	817000	816998	ІС	6	8	
5403	817003	817004	КЗ	6	12	
5403	817003	817011	0Б	6		
5403	817004	817005	ІС	6	8	
5403	817011	817009	ДС	6	3	
5403	817011	817010	ЧК	6	15	
5403	817011	817007	КЗ	6	12	
5403	817011	817008	ДП	6	2	
5403	817011	817013	СУ	6	13	
5403	817013	817014	СУ	6	13	
5403	817014	817018	ДП	6	2	
5403	817014	817015	ДП	6	2	
5403	817015	817016	ПП	6	16	
5403	817018	817019	ПП	6	16	
5403	817019	817020	АП	6	2	
5403	817020	817021	ПП	6	16	
5403	817025	817026	ДС	7	4	
5403	817025	817028	0G	7		
5403	817028	817032	0G	7		
5403	817032	817031	ЧК	7	15	
5403	817032	817030	ДС	7	7	
5403	817032	817029	КЗ	7	12	
5403	817032	817034	СУ	7	13	
5403	817034	817037	СУ	7	13	
5403	817037	817035	0V	7	18	
5403	817037	817039	СУ	7	13	
5403	817039	817043	СУ	7	13	
5403	817040	817041	ПП	7	16	
5403	817043	817042	ЧК	7	15	
5403	817043	817040	ДП	7	2	
5403	817043	817045	ДС	7	4	
5403	817043	817048	0S	7		
5403	817045	817044	ЧК	7	15	
5403	817045	817046	ЗБ	7	10	
5403	817048	817050	0S	7		
5403	817050	817049	ДС	7	4	
5403	817050	817055	0Б	7		
5403	817054	817053	ЗБ	7	10	
5403	817055	817052	АС	7	1	
5403	817055	817054	КЗ	7	12	
5403	817058	817057	РС	8	7	
5403	817060	817061	ПП	8	16	
5403	817062	817060	ДП	8	2	
5403	817065	817069	ДС	8	1	
5403	817065	817066	ДС	8	3	
5403	817065	817067	ДС	8	3	
5403	817065	817064	ДС	8	7	
5403	817065	817062	0D	8	7	
5403	817065	817058	ДС	8	7	
5403	817069	817068	ДС	8	3	
5403	817069	817070	СУ	8	13	
5403	817069	817073	0G	8		
5403	817070	817071	СУ	8	13	
5403	817073	817078	0G	8		
5403	817075	817074	ЧК	8	15	
5403	817075	817076	ІС	8	9	
5403	817078	817077	ЧК	8	15	
5403	817078	817079	ДП	8	2	
5403	817078	817075	КЗ	8	12	
5403	817078	817083	СУ	8	13	
5403	817079	817081	ПП	8	16	
5403	817081	817080	ІС	8		
5403	817081	817082	ІС	8	8	
5403	817083	817085	СУ	8	13	
5403	817085	817089	ДС	8	4	
5403	817085	817084	ЧК	8	15	
5403	817085	817086	ДС	8	3	
5403	817089	817088	ІС	8	8	
5403	817089	817087	ІС	8	8	
5403	817092	817091	РС	9	7	
5403	817093	817092	ДС	9	7	
5403	817093	817094	ДС	9	1	
5403	817094	817095	ДП	9	2	
5403	817094	817099	ДП	9	2	
5403	817094	817105	СУ	9	13	
5403	817095	817097	ПП	9	16	
5403	817097	817096	ІС	9		
5403	817099	817103	ПП	9	16	
5403	817103	817102	ІС	9	8	
5403	817103	817101	ІС	9	8	
5403	817103	817100	ІС	9		
5403	817105	817107	СУ	9	13	
5403	817107	817109	ДС	9	3	
5403	817107	817106	ДС	9	4	
5403	817107	817110	0G	9		
5403	817109	817108	ІС	9		
5403	817110	817113	0G	9		
5403	817112	817111	ЧК	9	15	
5403	817113	817114	ДС	9		
5403	817113	817115	КЗ	9	12	
5403	817113	817112	ДС	9		
5403	817115	817117	ІС	9	8	
5403	817117	817118	АП	9	2	
5403	817118	817120	ПП	9	16	
5403	817120	817121	ІС	9		
5403	817120	817119	ІС	9	8	
5403	817126	817125	РС	10	7	
5403	817127	817126	ДС	10	7	
5403	817127	817128	ДС	10	1	
5403	817128	817129	ДП	10	2	
5403	817128	817132	ДП	10	2	
5403	817128	817137	СУ	10	13	
5403	817129	817131	ПП	10	16	
5403	817131	817130	ІС	10		
5403	817132	817136	ПП	10	16	
5403	817136	817135	ІС	10	8	
5403	817136	817134	ІС	10	8	
5403	817136	817133	ІС	10		
5403	817137	817140	СУ	10	13	
5403	817139	817138	ЧК	10	15	
5403	817140	817139	ДС	10	3	
5403	817140	817141	ДП	10	2	
5403	817140	817145	СУ	10	13	
5403	817141	817143	ПП	10	16	
5403	817143	817142	ІС	10		
5403	817145	817147	СУ	10	13	
5403	817147	817146	ДС	10	3	
5403	817147	817149	СО	10	13	
5403	817149	817151	СО	10	13	
5403	817156	817155	ДС	11	3	
5403	817156	817154	ДП	11	2	
5403	817156	817158	ДП	11	2	
5403	817156	817161	0G	11		
5403	817156	817166	0G	11		
5403	817158	817159	ПП	11	16	
5403	817161	817162	0G	11		
5403	817162	817163	ПП	11	16	
5403	817163	817164	ІС	11	9	
5403	817166	817167	0G	11		
5403	817167	817168	ПП	11	16	
5403	817168	817169	ІС	11	9	
5403	817168	817170	СУ	11	13	
5403	817170	817172	СУ	11	13	
5403	817170	817171	СУ	11	13	
5403	817172	817173	ПП	11	16	
5403	817173	817174	ІС	11	9	
5403	817173	817177	0F	11		
5403	817177	817176	КЗ	11	12	
5403	817182	817181	КЗ	12	12	
5403	817182	817183	ДП	12	2	
5403	817182	817187	0Б	12		
5403	817183	817184	ПП	12	16	
5403	817187	817186	КЗ	12	12	
5403	817187	817189	СО	12	13	
5403	817189	817191	КЗ	12	12	
5403	817189	817195	0S	12		
5403	817191	817192	ІП	12	2	
5403	817191	817190	ІС	12	8	
5403	817192	817193	ПП	12	16	
5403	817195	817197	0S	12		
5403	817197	817196	КЗ	12	12	
5403	817197	817198	ДП	12	2	
5403	817197	817202	0S	12		
5403	817198	817199	ПП	12	16	
5403	817199	817200	ІС	12	9	
5403	817202	817205	0S	12		
5403	817203	817204	ПП	12	16	
5403	817205	817206	ІС	12	8	
5403	817205	817203	ІП	12	2	
5403	817210	817211	0G	13		
5403	817211	817212	ДП	13	2	
5403	817211	817217	КЗ	13	12	
5403	817212	817214	ПП	13	16	
5403	817214	817213	ІС	13	8	
5403	817217	817215	ІС	13		
5403	817217	817216	ІС	13	8	
5403	817221	817219	ДП	13	2	
5403	817221	817220	ДС	13	3	
5403	817221	817223	КЗ	13	12	
5403	817221	817210	0G	13		
5403	817221	817226	0Б	13		
5403	817223	817222	ІС	13	8	
5403	817226	817225	КЗ	13	12	
5403	817226	817230	0I	13		
5403	817226	817238	0I	13		
5403	817230	817228	ДС	13		
5403	817230	817231	КЗ	13	12	
5403	817230	817229	ДС	13	7	
5403	817234	817235	ПП	13	16	
